"sent_index","gap","layers","language","that_comp","what","that","filler_effect","err","model"
18,"no-gap","5","Norwegian - RC","yes",5.65726137161255,5.68490314483643,-0.027641773223877,0.0683896211687335,"GPT2"
19,"no-gap","1","English - Wh","no",5.61883926391602,1.92396509647369,3.69487416744232,0.238036462219969,"GPT2"
19,"no-gap","1","English - Wh","yes",5.61883926391602,1.92396509647369,3.69487416744232,0.247471476675754,"GPT2"
19,"no-gap","1","Norwegian - Wh","no",1.24787139892578,1.20672738552094,0.0411440134048462,0.291730984871458,"GPT2"
19,"no-gap","1","Norwegian - Wh","yes",1.24787139892578,1.20672738552094,0.0411440134048462,0.313951891753621,"GPT2"
19,"no-gap","1","Norwegian - RC","no",2.19729948043823,1.43406760692596,0.763231873512268,0.280870324255448,"GPT2"
19,"no-gap","1","Norwegian - RC","yes",2.19729948043823,1.43406760692596,0.763231873512268,0.294762926786819,"GPT2"
19,"no-gap","2","English - Wh","no",1.16897773742676,1.17520403862,-0.0062263011932373,0.182808660142307,"GPT2"
19,"no-gap","2","English - Wh","yes",1.74732708930969,2.09806084632874,-0.350733757019043,0.118679819114535,"GPT2"
19,"no-gap","2","Norwegian - Wh","no",1.20683932304382,0.923156917095184,0.283682405948639,0.188918445181316,"GPT2"
19,"no-gap","2","Norwegian - Wh","yes",0.881865322589874,0.935727417469025,-0.0538620948791505,0.0939291816228446,"GPT2"
19,"no-gap","2","Norwegian - RC","no",2.2179582118988,1.31759440898895,0.900363802909852,0.205003957721418,"GPT2"
19,"no-gap","2","Norwegian - RC","yes",1.55733954906464,1.12577748298645,0.431562066078186,0.159806804732694,"GPT2"
19,"no-gap","3","English - Wh","no",1.124192237854,1.37265706062317,-0.248464822769165,0.104219487609725,"GPT2"
19,"no-gap","3","English - Wh","yes",1.93434762954712,2.00708746910095,-0.072739839553833,0.0555273440423392,"GPT2"
19,"no-gap","3","Norwegian - Wh","no",2.54094457626343,1.88042235374451,0.660522222518921,0.14209465225012,"GPT2"
19,"no-gap","3","Norwegian - Wh","yes",1.0318843126297,0.857140004634857,0.174744307994843,0.0600942469388593,"GPT2"
19,"no-gap","3","Norwegian - RC","no",1.97795820236206,1.53160357475281,0.446354627609253,0.144706131533571,"GPT2"
19,"no-gap","3","Norwegian - RC","yes",1.02476298809052,0.968886911869049,0.055876076221466,0.0779846590327538,"GPT2"
19,"no-gap","4","English - Wh","no",1.09374070167542,1.41047310829163,-0.316732406616211,0.0808716483148791,"GPT2"
19,"no-gap","4","English - Wh","yes",2.36752986907959,2.66792726516724,-0.300397396087646,0.0629012497159846,"GPT2"
19,"no-gap","4","Norwegian - Wh","no",2.68011426925659,2.08522439002991,0.594889879226685,0.113362750134899,"GPT2"
19,"no-gap","4","Norwegian - Wh","yes",1.86528062820435,1.57109117507935,0.294189453125,0.0592738849972877,"GPT2"
19,"no-gap","4","Norwegian - RC","no",2.33154916763306,2.3052761554718,0.0262730121612549,0.120607910883837,"GPT2"
19,"no-gap","4","Norwegian - RC","yes",1.58538627624512,1.60520815849304,-0.0198218822479248,0.0631936208903588,"GPT2"
19,"no-gap","5","English - Wh","no",1.72282218933105,1.72911262512207,-0.0062904357910154,0.0795306315320518,"GPT2"
19,"no-gap","5","English - Wh","yes",1.85892498493195,1.91747498512268,-0.0585500001907353,0.0587554307708888,"GPT2"
19,"no-gap","5","Norwegian - Wh","no",2.41695261001587,1.77810490131378,0.638847708702088,0.102170118901296,"GPT2"
19,"no-gap","5","Norwegian - Wh","yes",1.05622029304504,0.990787148475647,0.065433144569397,0.0612291683097722,"GPT2"
19,"no-gap","5","Norwegian - RC","no",1.91284191608429,1.63834404945374,0.274497866630554,0.0918351805988243,"GPT2"
19,"no-gap","5","Norwegian - RC","yes",1.11437332630157,1.04016041755676,0.074212908744812,0.0683896211687335,"GPT2"
20,"no-gap","1","English - Wh","no",14.6669483184814,9.09610557556152,5.57084274291992,0.238036462219969,"GPT2"
20,"no-gap","1","English - Wh","yes",14.6669483184814,9.09610557556152,5.57084274291992,0.247471476675754,"GPT2"
20,"no-gap","1","Norwegian - Wh","no",13.2826690673828,8.1435079574585,5.13916110992432,0.291730984871458,"GPT2"
20,"no-gap","1","Norwegian - Wh","yes",13.2826690673828,8.1435079574585,5.13916110992432,0.313951891753621,"GPT2"
20,"no-gap","1","Norwegian - RC","no",12.2732305526733,7.85998725891113,4.41324329376221,0.280870324255448,"GPT2"
20,"no-gap","1","Norwegian - RC","yes",12.2732305526733,7.85998725891113,4.41324329376221,0.294762926786819,"GPT2"
20,"no-gap","2","English - Wh","no",10.8926067352295,8.46487903594971,2.42772769927979,0.182808660142307,"GPT2"
20,"no-gap","2","English - Wh","yes",9.57907199859619,7.54375553131104,2.03531646728516,0.118679819114535,"GPT2"
20,"no-gap","2","Norwegian - Wh","no",11.2268314361572,8.28168773651123,2.945143699646,0.188918445181316,"GPT2"
20,"no-gap","2","Norwegian - Wh","yes",7.58474254608154,7.32621479034424,0.258527755737305,0.0939291816228446,"GPT2"
20,"no-gap","2","Norwegian - RC","no",8.70605945587158,7.73125553131104,0.974803924560547,0.205003957721418,"GPT2"
20,"no-gap","2","Norwegian - RC","yes",6.9034366607666,6.93995952606201,-0.0365228652954102,0.159806804732694,"GPT2"
20,"no-gap","3","English - Wh","no",10.1467161178589,7.88970136642456,2.25701475143433,0.104219487609725,"GPT2"
20,"no-gap","3","English - Wh","yes",8.68992614746094,7.79068946838379,0.899236679077148,0.0555273440423392,"GPT2"
20,"no-gap","3","Norwegian - Wh","no",8.0250768661499,6.35052680969238,1.67455005645752,0.14209465225012,"GPT2"
20,"no-gap","3","Norwegian - Wh","yes",7.07536602020264,6.46365737915039,0.611708641052246,0.0600942469388593,"GPT2"
20,"no-gap","3","Norwegian - RC","no",6.59271287918091,6.28867387771606,0.304039001464844,0.144706131533571,"GPT2"
20,"no-gap","3","Norwegian - RC","yes",6.53927993774414,6.44850921630859,0.0907707214355469,0.0779846590327538,"GPT2"
20,"no-gap","4","English - Wh","no",8.23057556152344,7.9984335899353,0.232141971588135,0.0808716483148791,"GPT2"
20,"no-gap","4","English - Wh","yes",7.38095617294312,7.52219820022583,-0.141242027282715,0.0629012497159846,"GPT2"
20,"no-gap","4","Norwegian - Wh","no",7.12084484100342,5.7402400970459,1.38060474395752,0.113362750134899,"GPT2"
20,"no-gap","4","Norwegian - Wh","yes",6.35411787033081,6.14477920532227,0.209338665008545,0.0592738849972877,"GPT2"
20,"no-gap","4","Norwegian - RC","no",6.57352828979492,6.12739610671997,0.446132183074951,0.120607910883837,"GPT2"
20,"no-gap","4","Norwegian - RC","yes",6.06620597839355,6.05174398422241,0.0144619941711426,0.0631936208903588,"GPT2"
20,"no-gap","5","English - Wh","no",7.29078674316406,7.26874160766602,0.0220451354980469,0.0795306315320518,"GPT2"
20,"no-gap","5","English - Wh","yes",7.81696510314941,7.66770172119141,0.149263381958008,0.0587554307708888,"GPT2"
20,"no-gap","5","Norwegian - Wh","no",6.99957418441772,6.79328393936157,0.206290245056152,0.102170118901296,"GPT2"
20,"no-gap","5","Norwegian - Wh","yes",5.81508445739746,5.85331964492798,-0.0382351875305176,0.0612291683097722,"GPT2"
20,"no-gap","5","Norwegian - RC","no",5.90972566604614,6.13776397705078,-0.228038311004639,0.0918351805988243,"GPT2"
20,"no-gap","5","Norwegian - RC","yes",5.50168800354004,5.52456665039062,-0.0228786468505859,0.0683896211687335,"GPT2"
21,"no-gap","1","English - Wh","no",14.6300077438354,12.5709342956543,2.05907344818115,0.238036462219969,"GPT2"
21,"no-gap","1","English - Wh","yes",14.6300077438354,12.5709342956543,2.05907344818115,0.247471476675754,"GPT2"
21,"no-gap","1","Norwegian - Wh","no",20.8994979858398,18.0793552398682,2.82014274597168,0.291730984871458,"GPT2"
21,"no-gap","1","Norwegian - Wh","yes",20.8994979858398,18.0793552398682,2.82014274597168,0.313951891753621,"GPT2"
21,"no-gap","1","Norwegian - RC","no",20.0150489807129,18.5669097900391,1.44813919067383,0.280870324255448,"GPT2"
21,"no-gap","1","Norwegian - RC","yes",20.0150489807129,18.5669097900391,1.44813919067383,0.294762926786819,"GPT2"
21,"no-gap","2","English - Wh","no",16.6409025192261,16.5199847221375,0.120917797088623,0.182808660142307,"GPT2"
21,"no-gap","2","English - Wh","yes",12.8603410720825,12.0756499767303,0.784691095352173,0.118679819114535,"GPT2"
21,"no-gap","2","Norwegian - Wh","no",21.6643486022949,18.6613483428955,3.00300025939941,0.188918445181316,"GPT2"
21,"no-gap","2","Norwegian - Wh","yes",17.9417037963867,17.610164642334,0.331539154052734,0.0939291816228446,"GPT2"
21,"no-gap","2","Norwegian - RC","no",19.7616748809814,18.806432723999,0.955242156982422,0.205003957721418,"GPT2"
21,"no-gap","2","Norwegian - RC","yes",17.8064460754395,17.5917358398438,0.214710235595703,0.159806804732694,"GPT2"
21,"no-gap","3","English - Wh","no",16.4379978179932,16.4488172531128,-0.0108194351196289,0.104219487609725,"GPT2"
21,"no-gap","3","English - Wh","yes",12.182480931282,12.0115844011307,0.170896530151365,0.0555273440423392,"GPT2"
21,"no-gap","3","Norwegian - Wh","no",20.1580543518066,18.4203338623047,1.73772048950195,0.14209465225012,"GPT2"
21,"no-gap","3","Norwegian - Wh","yes",18.5337734222412,18.2022743225098,0.331499099731442,0.0600942469388593,"GPT2"
21,"no-gap","3","Norwegian - RC","no",19.0268745422363,18.5657615661621,0.461112976074219,0.144706131533571,"GPT2"
21,"no-gap","3","Norwegian - RC","yes",18.2519397735596,17.8434009552002,0.408538818359375,0.0779846590327538,"GPT2"
21,"no-gap","4","English - Wh","no",16.2294983863831,16.3127155303955,-0.0832171440124512,0.0808716483148791,"GPT2"
21,"no-gap","4","English - Wh","yes",12.1025609970093,12.1063557863235,-0.00379478931426824,0.0629012497159846,"GPT2"
21,"no-gap","4","Norwegian - Wh","no",20.6777515411377,18.5811138153076,2.09663772583007,0.113362750134899,"GPT2"
21,"no-gap","4","Norwegian - Wh","yes",17.6989974975586,17.209300994873,0.489696502685547,0.0592738849972877,"GPT2"
21,"no-gap","4","Norwegian - RC","no",19.7338352203369,18.9705467224121,0.763288497924808,0.120607910883837,"GPT2"
21,"no-gap","4","Norwegian - RC","yes",17.4702129364014,17.15456199646,0.315650939941406,0.0631936208903588,"GPT2"
21,"no-gap","5","English - Wh","no",16.5844588279724,16.6245775222778,-0.0401186943054199,0.0795306315320518,"GPT2"
21,"no-gap","5","English - Wh","yes",12.7730442285538,12.9794622659683,-0.206418037414549,0.0587554307708888,"GPT2"
21,"no-gap","5","Norwegian - Wh","no",19.7241230010986,18.3501853942871,1.37393760681153,0.102170118901296,"GPT2"
21,"no-gap","5","Norwegian - Wh","yes",17.7055549621582,17.5529880523682,0.152566909790039,0.0612291683097722,"GPT2"
21,"no-gap","5","Norwegian - RC","no",18.7310256958008,18.4707145690918,0.260311126708981,0.0918351805988243,"GPT2"
21,"no-gap","5","Norwegian - RC","yes",17.6795272827148,17.6623916625977,0.0171356201171875,0.0683896211687335,"GPT2"
22,"no-gap","1","English - Wh","no",15.5623015761375,10.8010418117046,4.76125976443291,0.238036462219969,"GPT2"
22,"no-gap","1","English - Wh","yes",15.5623015761375,10.8010418117046,4.76125976443291,0.247471476675754,"GPT2"
22,"no-gap","1","Norwegian - Wh","no",13.7549414038658,10.5542818903923,3.20065951347351,0.291730984871458,"GPT2"
22,"no-gap","1","Norwegian - Wh","yes",13.7549414038658,10.5542818903923,3.20065951347351,0.313951891753621,"GPT2"
22,"no-gap","1","Norwegian - RC","no",15.60080909729,10.4518442153931,5.14896488189697,0.280870324255448,"GPT2"
22,"no-gap","1","Norwegian - RC","yes",15.60080909729,10.4518442153931,5.14896488189697,0.294762926786819,"GPT2"
22,"no-gap","2","English - Wh","no",14.5053208172321,11.1787005364895,3.32662028074265,0.182808660142307,"GPT2"
22,"no-gap","2","English - Wh","yes",11.3395737409592,10.8873819410801,0.452191799879074,0.118679819114535,"GPT2"
22,"no-gap","2","Norwegian - Wh","no",13.9056901335716,12.5658978223801,1.33979231119156,0.188918445181316,"GPT2"
22,"no-gap","2","Norwegian - Wh","yes",10.0039258897305,10.6194666624069,-0.615540772676468,0.0939291816228446,"GPT2"
22,"no-gap","2","Norwegian - RC","no",13.9207143783569,12.9111148118973,1.00959956645966,0.205003957721418,"GPT2"
22,"no-gap","2","Norwegian - RC","yes",11.2900034785271,10.8610635995865,0.428939878940582,0.159806804732694,"GPT2"
22,"no-gap","3","English - Wh","no",11.7838145494461,11.5127171278,0.271097421646118,0.104219487609725,"GPT2"
22,"no-gap","3","English - Wh","yes",10.4065188765526,10.8891264796257,-0.482607603073122,0.0555273440423392,"GPT2"
22,"no-gap","3","Norwegian - Wh","no",14.3354079723358,12.141826748848,2.19358122348785,0.14209465225012,"GPT2"
22,"no-gap","3","Norwegian - Wh","yes",9.9987840950489,10.4883521199226,-0.489568024873734,0.0600942469388593,"GPT2"
22,"no-gap","3","Norwegian - RC","no",13.4449305534363,12.7910624742508,0.653868079185486,0.144706131533571,"GPT2"
22,"no-gap","3","Norwegian - RC","yes",10.5165129899979,10.8110557198524,-0.294542729854582,0.0779846590327538,"GPT2"
22,"no-gap","4","English - Wh","no",10.7127736210823,10.8162556886673,-0.103482067584991,0.0808716483148791,"GPT2"
22,"no-gap","4","English - Wh","yes",10.3500071465969,10.6009976267815,-0.250990480184553,0.0629012497159846,"GPT2"
22,"no-gap","4","Norwegian - Wh","no",13.0052148997784,12.6082929670811,0.396921932697296,0.113362750134899,"GPT2"
22,"no-gap","4","Norwegian - Wh","yes",10.0974172651768,10.4491721987724,-0.351754933595659,0.0592738849972877,"GPT2"
22,"no-gap","4","Norwegian - RC","no",13.3943545818329,12.9222331047058,0.472121477127079,0.120607910883837,"GPT2"
22,"no-gap","4","Norwegian - RC","yes",10.6165626347065,10.8666040897369,-0.25004145503044,0.0631936208903588,"GPT2"
22,"no-gap","5","English - Wh","no",11.1399392485619,11.2660191059113,-0.126079857349396,0.0795306315320518,"GPT2"
22,"no-gap","5","English - Wh","yes",10.6462728381157,10.7408858835697,-0.0946130454540253,0.0587554307708888,"GPT2"
22,"no-gap","5","Norwegian - Wh","no",13.2033063173294,12.3098348975182,0.893471419811249,0.102170118901296,"GPT2"
22,"no-gap","5","Norwegian - Wh","yes",10.6024799644947,10.8163779377937,-0.213897973299025,0.0612291683097722,"GPT2"
22,"no-gap","5","Norwegian - RC","no",12.6185245513916,12.3041713535786,0.314353197813034,0.0918351805988243,"GPT2"
22,"no-gap","5","Norwegian - RC","yes",10.2010484933853,10.257248044014,-0.0561995506286603,0.0683896211687335,"GPT2"
23,"no-gap","1","English - Wh","no",11.609943151474,9.86508893966675,1.74485421180725,0.238036462219969,"GPT2"
23,"no-gap","1","English - Wh","yes",11.609943151474,9.86508893966675,1.74485421180725,0.247471476675754,"GPT2"
23,"no-gap","1","Norwegian - Wh","no",11.1853179931641,10.0438690185547,1.14144897460938,0.291730984871458,"GPT2"
23,"no-gap","1","Norwegian - Wh","yes",11.1853179931641,10.0438690185547,1.14144897460938,0.313951891753621,"GPT2"
23,"no-gap","1","Norwegian - RC","no",9.78401947021484,9.73445129394531,0.0495681762695312,0.280870324255448,"GPT2"
23,"no-gap","1","Norwegian - RC","yes",9.78401947021484,9.73445129394531,0.0495681762695312,0.294762926786819,"GPT2"
23,"no-gap","2","English - Wh","no",7.94706749916077,6.9750794172287,0.971988081932068,0.182808660142307,"GPT2"
23,"no-gap","2","English - Wh","yes",7.2463790178299,6.80901402235031,0.437364995479584,0.118679819114535,"GPT2"
23,"no-gap","2","Norwegian - Wh","no",7.98209047317505,7.91448831558228,0.0676021575927734,0.188918445181316,"GPT2"
23,"no-gap","2","Norwegian - Wh","yes",7.63020992279053,8.32945537567139,-0.699245452880859,0.0939291816228446,"GPT2"
23,"no-gap","2","Norwegian - RC","no",9.28731632232666,7.94775199890137,1.33956432342529,0.205003957721418,"GPT2"
23,"no-gap","2","Norwegian - RC","yes",9.1881217956543,8.68820953369141,0.499912261962891,0.159806804732694,"GPT2"
23,"no-gap","3","English - Wh","no",7.21819221973419,7.27488601207733,-0.0566937923431396,0.104219487609725,"GPT2"
23,"no-gap","3","English - Wh","yes",6.6689225435257,6.61707693338394,0.0518456101417542,0.0555273440423392,"GPT2"
23,"no-gap","3","Norwegian - Wh","no",7.91759490966797,7.34072589874268,0.576869010925293,0.14209465225012,"GPT2"
23,"no-gap","3","Norwegian - Wh","yes",7.55026865005493,7.73740673065185,-0.187138080596923,0.0600942469388593,"GPT2"
23,"no-gap","3","Norwegian - RC","no",7.68120002746582,6.66475486755371,1.01644515991211,0.144706131533571,"GPT2"
23,"no-gap","3","Norwegian - RC","yes",8.57028770446777,8.0292158126831,0.541071891784668,0.0779846590327538,"GPT2"
23,"no-gap","4","English - Wh","no",8.2002739906311,8.28188848495483,-0.0816144943237305,0.0808716483148791,"GPT2"
23,"no-gap","4","English - Wh","yes",7.37487083673477,7.57612162828445,-0.201250791549683,0.0629012497159846,"GPT2"
23,"no-gap","4","Norwegian - Wh","no",8.1508903503418,7.85325527191162,0.297635078430176,0.113362750134899,"GPT2"
23,"no-gap","4","Norwegian - Wh","yes",8.65483474731445,8.65803241729736,-0.00319766998291016,0.0592738849972877,"GPT2"
23,"no-gap","4","Norwegian - RC","no",7.9929404258728,7.3704309463501,0.622509479522705,0.120607910883837,"GPT2"
23,"no-gap","4","Norwegian - RC","yes",8.09917640686035,7.77093839645386,0.328238010406494,0.0631936208903588,"GPT2"
23,"no-gap","5","English - Wh","no",8.17455816268921,8.17799937725067,-0.0034412145614624,0.0795306315320518,"GPT2"
23,"no-gap","5","English - Wh","yes",7.52166950702667,7.54253500699997,-0.0208654999732971,0.0587554307708888,"GPT2"
23,"no-gap","5","Norwegian - Wh","no",8.28361129760742,7.95935916900635,0.324252128601074,0.102170118901296,"GPT2"
23,"no-gap","5","Norwegian - Wh","yes",8.36060428619385,8.42302894592285,-0.0624246597290039,0.0612291683097722,"GPT2"
23,"no-gap","5","Norwegian - RC","no",8.24697303771973,7.83642292022705,0.410550117492676,0.0918351805988243,"GPT2"
23,"no-gap","5","Norwegian - RC","yes",8.4661340713501,8.10183715820312,0.364296913146973,0.0683896211687335,"GPT2"
24,"no-gap","1","English - Wh","no",7.35535097122192,7.1999796628952,0.155371308326721,0.238036462219969,"GPT2"
24,"no-gap","1","English - Wh","yes",7.35535097122192,7.1999796628952,0.155371308326721,0.247471476675754,"GPT2"
24,"no-gap","1","Norwegian - Wh","no",7.9084587097168,5.81618404388428,2.09227466583252,0.291730984871458,"GPT2"
24,"no-gap","1","Norwegian - Wh","yes",7.9084587097168,5.81618404388428,2.09227466583252,0.313951891753621,"GPT2"
24,"no-gap","1","Norwegian - RC","no",7.77606153488159,6.61432409286499,1.1617374420166,0.280870324255448,"GPT2"
24,"no-gap","1","Norwegian - RC","yes",7.77606153488159,6.61432409286499,1.1617374420166,0.294762926786819,"GPT2"
24,"no-gap","2","English - Wh","no",7.19847059249878,7.23221760988235,-0.0337470173835754,0.182808660142307,"GPT2"
24,"no-gap","2","English - Wh","yes",6.793208360672,6.88408148288727,-0.090873122215271,0.118679819114535,"GPT2"
24,"no-gap","2","Norwegian - Wh","no",7.98643445968628,7.11839485168457,0.868039608001709,0.188918445181316,"GPT2"
24,"no-gap","2","Norwegian - Wh","yes",6.77112674713135,6.37059497833252,0.400531768798827,0.0939291816228446,"GPT2"
24,"no-gap","2","Norwegian - RC","no",7.81152582168579,8.60723495483398,-0.795709133148193,0.205003957721418,"GPT2"
24,"no-gap","2","Norwegian - RC","yes",6.47549057006836,6.35334253311157,0.122148036956787,0.159806804732694,"GPT2"
24,"no-gap","3","English - Wh","no",7.20852041244507,7.29524892568588,-0.0867285132408151,0.104219487609725,"GPT2"
24,"no-gap","3","English - Wh","yes",6.87956076860428,7.11634695529938,-0.236786186695099,0.0555273440423392,"GPT2"
24,"no-gap","3","Norwegian - Wh","no",7.91994285583496,8.49783420562744,-0.57789134979248,0.14209465225012,"GPT2"
24,"no-gap","3","Norwegian - Wh","yes",6.63369369506836,6.74323892593384,-0.109545230865479,0.0600942469388593,"GPT2"
24,"no-gap","3","Norwegian - RC","no",8.1326093673706,9.61915969848633,-1.48655033111572,0.144706131533571,"GPT2"
24,"no-gap","3","Norwegian - RC","yes",6.48069715499878,6.64945363998413,-0.168756484985352,0.0779846590327538,"GPT2"
24,"no-gap","4","English - Wh","no",7.0689662694931,6.86663746833801,0.20232880115509,0.0808716483148791,"GPT2"
24,"no-gap","4","English - Wh","yes",6.59221369028091,6.53860533237457,0.0536083579063416,0.0629012497159846,"GPT2"
24,"no-gap","4","Norwegian - Wh","no",8.79514217376709,9.57034492492676,-0.775202751159668,0.113362750134899,"GPT2"
24,"no-gap","4","Norwegian - Wh","yes",7.47129583358765,7.40177774429321,0.0695180892944336,0.0592738849972877,"GPT2"
24,"no-gap","4","Norwegian - RC","no",9.41493988037109,10.9088144302368,-1.49387454986572,0.120607910883837,"GPT2"
24,"no-gap","4","Norwegian - RC","yes",7.48407888412476,7.91808605194092,-0.434007167816162,0.0631936208903588,"GPT2"
24,"no-gap","5","English - Wh","no",6.93794977664948,6.69289195537567,0.245057821273804,0.0795306315320518,"GPT2"
24,"no-gap","5","English - Wh","yes",6.35399544239044,6.34358179569244,0.010413646697998,0.0587554307708888,"GPT2"
24,"no-gap","5","Norwegian - Wh","no",8.62098598480225,8.84307479858398,-0.222088813781738,0.102170118901296,"GPT2"
24,"no-gap","5","Norwegian - Wh","yes",7.37515544891357,7.53711891174316,-0.16196346282959,0.0612291683097722,"GPT2"
24,"no-gap","5","Norwegian - RC","no",9.0870771408081,9.23187828063965,-0.144801139831545,0.0918351805988243,"GPT2"
24,"no-gap","5","Norwegian - RC","yes",7.22110748291016,7.31832933425903,-0.097221851348877,0.0683896211687335,"GPT2"
25,"no-gap","1","English - Wh","no",8.47335004806519,3.80897390842438,4.66437613964081,0.238036462219969,"GPT2"
25,"no-gap","1","English - Wh","yes",8.47335004806519,3.80897390842438,4.66437613964081,0.247471476675754,"GPT2"
25,"no-gap","1","Norwegian - Wh","no",12.8856687545776,2.45445418357849,10.4312145709991,0.291730984871458,"GPT2"
25,"no-gap","1","Norwegian - Wh","yes",12.8856687545776,2.45445418357849,10.4312145709991,0.313951891753621,"GPT2"
25,"no-gap","1","Norwegian - RC","no",11.2326183319092,2.48803901672363,8.74457931518555,0.280870324255448,"GPT2"
25,"no-gap","1","Norwegian - RC","yes",11.2326183319092,2.48803901672363,8.74457931518555,0.294762926786819,"GPT2"
25,"no-gap","2","English - Wh","no",7.42176520824432,3.50892055034637,3.91284465789795,0.182808660142307,"GPT2"
25,"no-gap","2","English - Wh","yes",5.40371799468994,3.60853123664856,1.79518675804138,0.118679819114535,"GPT2"
25,"no-gap","2","Norwegian - Wh","no",11.173978805542,2.9610915184021,8.21288728713989,0.188918445181316,"GPT2"
25,"no-gap","2","Norwegian - Wh","yes",5.08332443237305,2.31252098083496,2.77080345153809,0.0939291816228446,"GPT2"
25,"no-gap","2","Norwegian - RC","no",9.58041286468506,3.1481351852417,6.43227767944336,0.205003957721418,"GPT2"
25,"no-gap","2","Norwegian - RC","yes",5.30364799499512,2.4051206111908,2.89852738380432,0.159806804732694,"GPT2"
25,"no-gap","3","English - Wh","no",7.07966732978821,4.3372974395752,2.74236989021301,0.104219487609725,"GPT2"
25,"no-gap","3","English - Wh","yes",4.28190493583679,3.9870423078537,0.294862627983093,0.0555273440423392,"GPT2"
25,"no-gap","3","Norwegian - Wh","no",9.344801902771,4.17247629165649,5.1723256111145,0.14209465225012,"GPT2"
25,"no-gap","3","Norwegian - Wh","yes",3.98245573043823,3.29891991615295,0.683535814285278,0.0600942469388593,"GPT2"
25,"no-gap","3","Norwegian - RC","no",9.29860210418701,5.27110242843628,4.02749967575073,0.144706131533571,"GPT2"
25,"no-gap","3","Norwegian - RC","yes",3.93667340278625,3.17987251281738,0.756800889968872,0.0779846590327538,"GPT2"
25,"no-gap","4","English - Wh","no",5.59580862522125,4.39108419418335,1.2047244310379,0.0808716483148791,"GPT2"
25,"no-gap","4","English - Wh","yes",3.80304956436157,3.79796528816223,0.00508427619934082,0.0629012497159846,"GPT2"
25,"no-gap","4","Norwegian - Wh","no",9.00932025909424,6.01261138916016,2.99670886993408,0.113362750134899,"GPT2"
25,"no-gap","4","Norwegian - Wh","yes",3.19635677337646,2.92967653274536,0.266680240631104,0.0592738849972877,"GPT2"
25,"no-gap","4","Norwegian - RC","no",7.78983354568481,5.09333181381226,2.69650173187256,0.120607910883837,"GPT2"
25,"no-gap","4","Norwegian - RC","yes",2.92498326301575,2.77462267875671,0.150360584259033,0.0631936208903588,"GPT2"
25,"no-gap","5","English - Wh","no",5.27527177333832,5.24630653858185,0.0289652347564697,0.0795306315320518,"GPT2"
25,"no-gap","5","English - Wh","yes",4.08042800426483,4.0347638130188,0.0456641912460327,0.0587554307708888,"GPT2"
25,"no-gap","5","Norwegian - Wh","no",8.44648170471191,6.57950019836426,1.86698150634766,0.102170118901296,"GPT2"
25,"no-gap","5","Norwegian - Wh","yes",3.48011183738708,3.14869594573975,0.331415891647339,0.0612291683097722,"GPT2"
25,"no-gap","5","Norwegian - RC","no",8.07399940490723,6.12185382843018,1.95214557647705,0.0918351805988243,"GPT2"
25,"no-gap","5","Norwegian - RC","yes",2.89030861854553,2.97272515296936,-0.0824165344238286,0.0683896211687335,"GPT2"
26,"no-gap","1","English - Wh","no",14.7724521160126,15.5438871383667,-0.771435022354126,0.238036462219969,"GPT2"
26,"no-gap","1","English - Wh","yes",14.7724521160126,15.5438871383667,-0.771435022354126,0.247471476675754,"GPT2"
26,"no-gap","1","Norwegian - Wh","no",13.8948740959167,13.6400634050369,0.25481069087982,0.291730984871458,"GPT2"
26,"no-gap","1","Norwegian - Wh","yes",13.8948740959167,13.6400634050369,0.25481069087982,0.313951891753621,"GPT2"
26,"no-gap","1","Norwegian - RC","no",14.4673385620117,14.0532894134521,0.41404914855957,0.280870324255448,"GPT2"
26,"no-gap","1","Norwegian - RC","yes",14.4673385620117,14.0532894134521,0.41404914855957,0.294762926786819,"GPT2"
26,"no-gap","2","English - Wh","no",15.2213315963745,15.0531663894653,0.168165206909176,0.182808660142307,"GPT2"
26,"no-gap","2","English - Wh","yes",14.5611536502838,14.4667429924011,0.0944106578826904,0.118679819114535,"GPT2"
26,"no-gap","2","Norwegian - Wh","no",15.5784797668457,14.8356676101685,0.742812156677246,0.188918445181316,"GPT2"
26,"no-gap","2","Norwegian - Wh","yes",13.6588292121887,13.3824844360352,0.276344776153563,0.0939291816228446,"GPT2"
26,"no-gap","2","Norwegian - RC","no",15.5221710205078,14.657961845398,0.864209175109863,0.205003957721418,"GPT2"
26,"no-gap","2","Norwegian - RC","yes",13.7630219459534,13.4567487239838,0.306273221969604,0.159806804732694,"GPT2"
26,"no-gap","3","English - Wh","no",12.1764370203018,12.0895969867706,0.086840033531189,0.104219487609725,"GPT2"
26,"no-gap","3","English - Wh","yes",11.0881793498993,11.1067996025085,-0.0186202526092529,0.0555273440423392,"GPT2"
26,"no-gap","3","Norwegian - Wh","no",15.4061470031738,13.7984962463379,1.60765075683594,0.14209465225012,"GPT2"
26,"no-gap","3","Norwegian - Wh","yes",12.0813548564911,11.4498286247253,0.631526231765749,0.0600942469388593,"GPT2"
26,"no-gap","3","Norwegian - RC","no",15.3202829360962,14.7163002490997,0.603982686996464,0.144706131533571,"GPT2"
26,"no-gap","3","Norwegian - RC","yes",12.7746953964233,12.4620755910873,0.312619805335997,0.0779846590327538,"GPT2"
26,"no-gap","4","English - Wh","no",12.1762313842773,12.1730175018311,0.00321388244628906,0.0808716483148791,"GPT2"
