"sent_index","gap","layers","language","that_comp","what","that","filler_effect","err","model"
1,"gap","5","Norwegian - RC","yes",16.7443180084229,16.9748435020447,-0.230525493621826,0.055549790278767,"LSTM"
2,"gap","1","English - Wh","no",17.1989676356316,19.2385287284851,-2.03956109285355,0.209931293704847,"LSTM"
2,"gap","1","English - Wh","yes",17.1989676356316,19.2385287284851,-2.03956109285355,0.210468666124764,"LSTM"
2,"gap","1","Norwegian - Wh","no",13.8329200744629,18.3354997634888,-4.50257968902588,0.260817742759178,"LSTM"
2,"gap","1","Norwegian - Wh","yes",13.8329200744629,18.3354997634888,-4.50257968902588,0.264852230120335,"LSTM"
2,"gap","1","Norwegian - RC","no",15.0209407806396,19.8779850006104,-4.8570442199707,0.245091678074621,"LSTM"
2,"gap","1","Norwegian - RC","yes",15.0209407806396,19.8779850006104,-4.8570442199707,0.230341353669223,"LSTM"
2,"gap","2","English - Wh","no",17.9331701397896,20.3262137174606,-2.39304357767105,0.199663383617035,"LSTM"
2,"gap","2","English - Wh","yes",17.6290427446365,20.2220941781998,-2.59305143356323,0.143394285039824,"LSTM"
2,"gap","2","Norwegian - Wh","no",14.604100227356,18.1978092193604,-3.59370899200439,0.233485002481947,"LSTM"
2,"gap","2","Norwegian - Wh","yes",15.2702436447144,17.7675700187683,-2.49732637405396,0.14865774102043,"LSTM"
2,"gap","2","Norwegian - RC","no",18.3039970397949,18.318154335022,-0.0141572952270508,0.200782178824345,"LSTM"
2,"gap","2","Norwegian - RC","yes",17.3233246803284,18.3693733215332,-1.04604864120483,0.160202364953972,"LSTM"
2,"gap","3","English - Wh","no",18.2887731790543,20.0600539445877,-1.77128076553345,0.18689826373188,"LSTM"
2,"gap","3","English - Wh","yes",20.3431389331818,20.3644523620605,-0.0213134288787842,0.0485816545893459,"LSTM"
2,"gap","3","Norwegian - Wh","no",16.7349548339844,18.1319661140442,-1.39701128005981,0.172745564779068,"LSTM"
2,"gap","3","Norwegian - Wh","yes",17.486611366272,17.54372215271,-0.0571107864379883,0.102290040137633,"LSTM"
2,"gap","3","Norwegian - RC","no",17.1046628952026,18.1572585105896,-1.05259561538696,0.159147750836025,"LSTM"
2,"gap","3","Norwegian - RC","yes",17.1656322479248,17.7522830963135,-0.586650848388672,0.13841063354287,"LSTM"
2,"gap","4","English - Wh","no",17.5481770038605,19.7719328403473,-2.22375583648682,0.187159167170214,"LSTM"
2,"gap","4","English - Wh","yes",20.3731223344803,20.390817284584,-0.0176949501037598,0.0437236795759158,"LSTM"
2,"gap","4","Norwegian - Wh","no",14.7437028884888,16.9565286636353,-2.21282577514648,0.141442928658453,"LSTM"
2,"gap","4","Norwegian - Wh","yes",16.494297504425,16.6248688697815,-0.130571365356445,0.0701305731331954,"LSTM"
2,"gap","4","Norwegian - RC","no",14.7967619895935,17.1981739997864,-2.40141201019287,0.142880999761816,"LSTM"
2,"gap","4","Norwegian - RC","yes",16.6582698822021,16.5943312644958,0.0639386177062988,0.0899742119306103,"LSTM"
2,"gap","5","English - Wh","no",17.4088222980499,19.4802507162094,-2.07142841815948,0.192303835808198,"LSTM"
2,"gap","5","English - Wh","yes",20.3249036073685,20.1634668111801,0.161436796188354,0.0427869845602112,"LSTM"
2,"gap","5","Norwegian - Wh","no",16.2773923873901,16.8850665092468,-0.60767412185669,0.137606148500858,"LSTM"
2,"gap","5","Norwegian - Wh","yes",16.5201721191406,16.6452627182007,-0.125090599060059,0.057609619328383,"LSTM"
2,"gap","5","Norwegian - RC","no",15.5246067047119,16.6254835128784,-1.1008768081665,0.132219882337118,"LSTM"
2,"gap","5","Norwegian - RC","yes",16.1818957328796,16.4174237251282,-0.235527992248535,0.055549790278767,"LSTM"
3,"gap","1","English - Wh","no",15.2949271202087,16.7255268096924,-1.43059968948364,0.209931293704847,"LSTM"
3,"gap","1","English - Wh","yes",15.2949271202087,16.7255268096924,-1.43059968948364,0.210468666124764,"LSTM"
3,"gap","1","Norwegian - Wh","no",14.4318037033081,17.0483045578003,-2.61650085449219,0.260817742759178,"LSTM"
3,"gap","1","Norwegian - Wh","yes",14.4318037033081,17.0483045578003,-2.61650085449219,0.264852230120335,"LSTM"
3,"gap","1","Norwegian - RC","no",16.0787029266357,18.7288398742676,-2.65013694763183,0.245091678074621,"LSTM"
3,"gap","1","Norwegian - RC","yes",16.0787029266357,18.7288398742676,-2.65013694763183,0.230341353669223,"LSTM"
3,"gap","2","English - Wh","no",13.769953250885,15.0465822219849,-1.27662897109985,0.199663383617035,"LSTM"
3,"gap","2","English - Wh","yes",15.6274991035461,16.1422934532166,-0.51479434967041,0.143394285039824,"LSTM"
3,"gap","2","Norwegian - Wh","no",14.6481623649597,17.416600227356,-2.76843786239624,0.233485002481947,"LSTM"
3,"gap","2","Norwegian - Wh","yes",15.8824939727783,17.4561042785645,-1.57361030578613,0.14865774102043,"LSTM"
3,"gap","2","Norwegian - RC","no",15.2144422531128,18.1962990760803,-2.98185682296753,0.200782178824345,"LSTM"
3,"gap","2","Norwegian - RC","yes",16.3852577209473,18.0606546401978,-1.67539691925049,0.160202364953972,"LSTM"
3,"gap","3","English - Wh","no",14.2684435844421,14.7130947113037,-0.444651126861572,0.18689826373188,"LSTM"
3,"gap","3","English - Wh","yes",16.3025102615356,15.9111170768738,0.391393184661865,0.0485816545893459,"LSTM"
3,"gap","3","Norwegian - Wh","no",12.6069407463074,16.3505706787109,-3.74362993240356,0.172745564779068,"LSTM"
3,"gap","3","Norwegian - Wh","yes",17.5768890380859,17.8684720993042,-0.291583061218262,0.102290040137633,"LSTM"
3,"gap","3","Norwegian - RC","no",14.0270214080811,16.9260568618774,-2.89903545379639,0.159147750836025,"LSTM"
3,"gap","3","Norwegian - RC","yes",18.1993594169617,18.2774820327759,-0.078122615814209,0.13841063354287,"LSTM"
3,"gap","4","English - Wh","no",14.7524003982544,15.2466917037964,-0.494291305541992,0.187159167170214,"LSTM"
3,"gap","4","English - Wh","yes",16.5852289199829,16.3911972045898,0.194031715393066,0.0437236795759158,"LSTM"
3,"gap","4","Norwegian - Wh","no",14.421630859375,16.8131093978882,-2.39147853851318,0.141442928658453,"LSTM"
3,"gap","4","Norwegian - Wh","yes",17.7127141952515,18.0586633682251,-0.345949172973633,0.0701305731331954,"LSTM"
3,"gap","4","Norwegian - RC","no",14.455545425415,17.3149242401123,-2.85937881469727,0.142880999761816,"LSTM"
3,"gap","4","Norwegian - RC","yes",18.1852397918701,18.5206184387207,-0.335378646850586,0.0899742119306103,"LSTM"
3,"gap","5","English - Wh","no",14.6477336883545,15.2635536193848,-0.615819931030273,0.192303835808198,"LSTM"
3,"gap","5","English - Wh","yes",16.4739274978638,16.4728422164917,0.00108528137207031,0.0427869845602112,"LSTM"
3,"gap","5","Norwegian - Wh","no",14.350811958313,17.2010135650635,-2.85020160675049,0.137606148500858,"LSTM"
3,"gap","5","Norwegian - Wh","yes",17.940007686615,18.1119165420532,-0.171908855438232,0.057609619328383,"LSTM"
3,"gap","5","Norwegian - RC","no",17.0578546524048,17.5940275192261,-0.536172866821289,0.132219882337118,"LSTM"
3,"gap","5","Norwegian - RC","yes",18.3483328819275,18.3918967247009,-0.0435638427734375,0.055549790278767,"LSTM"
4,"gap","1","English - Wh","no",17.444947719574,18.3590135574341,-0.914065837860107,0.209931293704847,"LSTM"
4,"gap","1","English - Wh","yes",17.444947719574,18.3590135574341,-0.914065837860107,0.210468666124764,"LSTM"
4,"gap","1","Norwegian - Wh","no",17.9556226730347,19.6135201454163,-1.65789747238159,0.260817742759178,"LSTM"
4,"gap","1","Norwegian - Wh","yes",17.9556226730347,19.6135201454163,-1.65789747238159,0.264852230120335,"LSTM"
4,"gap","1","Norwegian - RC","no",16.4660000801086,19.3129606246948,-2.84696054458618,0.245091678074621,"LSTM"
4,"gap","1","Norwegian - RC","yes",16.4660000801086,19.3129606246948,-2.84696054458618,0.230341353669223,"LSTM"
4,"gap","2","English - Wh","no",17.6124501228333,18.2679376602173,-0.655487537384033,0.199663383617035,"LSTM"
4,"gap","2","English - Wh","yes",17.9468126296997,18.381721496582,-0.434908866882324,0.143394285039824,"LSTM"
4,"gap","2","Norwegian - Wh","no",18.5587348937988,17.9766597747803,0.582075119018555,0.233485002481947,"LSTM"
4,"gap","2","Norwegian - Wh","yes",19.7538485527039,19.9168586730957,-0.163010120391846,0.14865774102043,"LSTM"
4,"gap","2","Norwegian - RC","no",16.6797065734863,17.9782710075378,-1.29856443405151,0.200782178824345,"LSTM"
4,"gap","2","Norwegian - RC","yes",18.6383953094482,19.6150178909302,-0.976622581481934,0.160202364953972,"LSTM"
4,"gap","3","English - Wh","no",17.4145421981812,18.098858833313,-0.684316635131836,0.18689826373188,"LSTM"
4,"gap","3","English - Wh","yes",18.1055269241333,17.9199857711792,0.185541152954102,0.0485816545893459,"LSTM"
4,"gap","3","Norwegian - Wh","no",18.3282208442688,19.8488931655884,-1.52067232131958,0.172745564779068,"LSTM"
4,"gap","3","Norwegian - Wh","yes",20.3484301567078,20.3745942115784,-0.0261640548706055,0.102290040137633,"LSTM"
4,"gap","3","Norwegian - RC","no",18.3576140403748,20.1112270355225,-1.7536129951477,0.159147750836025,"LSTM"
4,"gap","3","Norwegian - RC","yes",19.4841575622559,20.2936873435974,-0.809529781341553,0.13841063354287,"LSTM"
4,"gap","4","English - Wh","no",18.3675928115845,18.3224415779114,0.0451512336730957,0.187159167170214,"LSTM"
4,"gap","4","English - Wh","yes",18.1804065704346,18.1389484405518,0.0414581298828125,0.0437236795759158,"LSTM"
4,"gap","4","Norwegian - Wh","no",18.1798205375671,19.0335779190063,-0.853757381439209,0.141442928658453,"LSTM"
4,"gap","4","Norwegian - Wh","yes",20.3460102081299,20.3503804206848,-0.00437021255493164,0.0701305731331954,"LSTM"
4,"gap","4","Norwegian - RC","no",18.0161938667297,19.0947427749634,-1.07854890823364,0.142880999761816,"LSTM"
4,"gap","4","Norwegian - RC","yes",20.1609396934509,20.3079738616943,-0.147034168243408,0.0899742119306103,"LSTM"
4,"gap","5","English - Wh","no",18.2601461410522,18.4517774581909,-0.191631317138672,0.192303835808198,"LSTM"
4,"gap","5","English - Wh","yes",18.2823705673218,18.2420983314514,0.0402722358703613,0.0427869845602112,"LSTM"
4,"gap","5","Norwegian - Wh","no",18.1942052841187,18.7290773391724,-0.534872055053711,0.137606148500858,"LSTM"
4,"gap","5","Norwegian - Wh","yes",20.2917671203613,20.103588104248,0.188179016113281,0.057609619328383,"LSTM"
4,"gap","5","Norwegian - RC","no",17.8108682632446,18.7872109413147,-0.976342678070072,0.132219882337118,"LSTM"
4,"gap","5","Norwegian - RC","yes",20.1359076499939,20.0543627738953,0.0815448760986328,0.055549790278767,"LSTM"
5,"gap","1","English - Wh","no",25.6928577423096,25.8379101753235,-0.145052433013916,0.209931293704847,"LSTM"
5,"gap","1","English - Wh","yes",25.6928577423096,25.8379101753235,-0.145052433013916,0.210468666124764,"LSTM"
5,"gap","1","Norwegian - Wh","no",17.2748911380768,18.3963897228241,-1.12149858474731,0.260817742759178,"LSTM"
5,"gap","1","Norwegian - Wh","yes",17.2748911380768,18.3963897228241,-1.12149858474731,0.264852230120335,"LSTM"
5,"gap","1","Norwegian - RC","no",16.7087893486023,17.9542942047119,-1.24550485610962,0.245091678074621,"LSTM"
5,"gap","1","Norwegian - RC","yes",16.7087893486023,17.9542942047119,-1.24550485610962,0.230341353669223,"LSTM"
5,"gap","2","English - Wh","no",25.8179759979248,26.3281178474426,-0.510141849517822,0.199663383617035,"LSTM"
5,"gap","2","English - Wh","yes",25.8873205184937,26.8710522651672,-0.983731746673584,0.143394285039824,"LSTM"
5,"gap","2","Norwegian - Wh","no",19.9376113414764,19.4085245132446,0.529086828231812,0.233485002481947,"LSTM"
5,"gap","2","Norwegian - Wh","yes",17.7200400829315,19.9512481689453,-2.23120808601379,0.14865774102043,"LSTM"
5,"gap","2","Norwegian - RC","no",18.6667213439941,19.4765267372131,-0.809805393218994,0.200782178824345,"LSTM"
5,"gap","2","Norwegian - RC","yes",17.5233430862427,19.8885335922241,-2.36519050598145,0.160202364953972,"LSTM"
5,"gap","3","English - Wh","no",26.4503979682922,26.2860310077667,0.164366960525513,0.18689826373188,"LSTM"
5,"gap","3","English - Wh","yes",26.5575041770935,27.1077070236206,-0.5502028465271,0.0485816545893459,"LSTM"
5,"gap","3","Norwegian - Wh","no",18.5647060871124,17.6092904806137,0.955415606498718,0.172745564779068,"LSTM"
5,"gap","3","Norwegian - Wh","yes",19.4322656393051,19.2810963392258,0.151169300079346,0.102290040137633,"LSTM"
5,"gap","3","Norwegian - RC","no",18.5223264694214,18.0550416707993,0.467284798622131,0.159147750836025,"LSTM"
5,"gap","3","Norwegian - RC","yes",18.659267783165,19.3910510540009,-0.731783270835876,0.13841063354287,"LSTM"
5,"gap","4","English - Wh","no",26.5960245132446,26.7468278408051,-0.150803327560425,0.187159167170214,"LSTM"
5,"gap","4","English - Wh","yes",27.0392787456512,27.4907982349396,-0.45151948928833,0.0437236795759158,"LSTM"
5,"gap","4","Norwegian - Wh","no",19.0163655281067,18.3369419574738,0.679423570632935,0.141442928658453,"LSTM"
5,"gap","4","Norwegian - Wh","yes",19.2808811664581,19.0716658830643,0.20921528339386,0.0701305731331954,"LSTM"
5,"gap","4","Norwegian - RC","no",18.9993481636047,18.8895945549011,0.109753608703613,0.142880999761816,"LSTM"
5,"gap","4","Norwegian - RC","yes",19.0646034479141,19.3539366722107,-0.28933322429657,0.0899742119306103,"LSTM"
5,"gap","5","English - Wh","no",26.2645487785339,26.7388920783997,-0.474343299865723,0.192303835808198,"LSTM"
5,"gap","5","English - Wh","yes",27.4086916446686,27.7754974365234,-0.366805791854858,0.0427869845602112,"LSTM"
5,"gap","5","Norwegian - Wh","no",18.1678471565247,18.2142711877823,-0.0464240312576294,0.137606148500858,"LSTM"
5,"gap","5","Norwegian - Wh","yes",19.0244348049164,18.8703798055649,0.154054999351501,0.057609619328383,"LSTM"
5,"gap","5","Norwegian - RC","no",18.4894185066223,18.6031841039658,-0.113765597343445,0.132219882337118,"LSTM"
5,"gap","5","Norwegian - RC","yes",19.4748697280884,19.1159825325012,0.358887195587158,0.055549790278767,"LSTM"
6,"gap","1","English - Wh","no",17.0464959144592,20.0687022209167,-3.02220630645752,0.209931293704847,"LSTM"
6,"gap","1","English - Wh","yes",17.0464959144592,20.0687022209167,-3.02220630645752,0.210468666124764,"LSTM"
6,"gap","1","Norwegian - Wh","no",19.5461313724518,19.7426252365112,-0.196493864059448,0.260817742759178,"LSTM"
6,"gap","1","Norwegian - Wh","yes",19.5461313724518,19.7426252365112,-0.196493864059448,0.264852230120335,"LSTM"
6,"gap","1","Norwegian - RC","no",18.6539826393127,20.4948818683624,-1.84089922904968,0.245091678074621,"LSTM"
6,"gap","1","Norwegian - RC","yes",18.6539826393127,20.4948818683624,-1.84089922904968,0.230341353669223,"LSTM"
6,"gap","2","English - Wh","no",17.4808957576752,19.7530317306519,-2.27213597297668,0.199663383617035,"LSTM"
6,"gap","2","English - Wh","yes",16.9254179000854,20.2424421310425,-3.31702423095703,0.143394285039824,"LSTM"
6,"gap","2","Norwegian - Wh","no",17.9611572027206,19.4456758499146,-1.48451864719391,0.233485002481947,"LSTM"
6,"gap","2","Norwegian - Wh","yes",18.2218692302704,19.8010606765747,-1.57919144630432,0.14865774102043,"LSTM"
6,"gap","2","Norwegian - RC","no",18.0412255525589,20.3547401428223,-2.31351459026337,0.200782178824345,"LSTM"
6,"gap","2","Norwegian - RC","yes",18.3224625587463,20.4250741004944,-2.10261154174805,0.160202364953972,"LSTM"
6,"gap","3","English - Wh","no",16.6864440441132,19.6271166801453,-2.9406726360321,0.18689826373188,"LSTM"
6,"gap","3","English - Wh","yes",19.9554476737976,20.3037853240967,-0.348337650299072,0.0485816545893459,"LSTM"
6,"gap","3","Norwegian - Wh","no",18.2714077234268,19.7543480396271,-1.48294031620026,0.172745564779068,"LSTM"
6,"gap","3","Norwegian - Wh","yes",19.5451593399048,20.057514667511,-0.512355327606201,0.102290040137633,"LSTM"
6,"gap","3","Norwegian - RC","no",19.2197318077087,20.2730093002319,-1.05327749252319,0.159147750836025,"LSTM"
6,"gap","3","Norwegian - RC","yes",19.5858144760132,20.4800593852997,-0.894244909286499,0.13841063354287,"LSTM"
6,"gap","4","English - Wh","no",16.9804649353027,20.0423607826233,-3.06189584732056,0.187159167170214,"LSTM"
6,"gap","4","English - Wh","yes",20.2976317405701,20.7408456802368,-0.443213939666748,0.0437236795759158,"LSTM"
6,"gap","4","Norwegian - Wh","no",20.3863463401794,19.7666928768158,0.619653463363647,0.141442928658453,"LSTM"
6,"gap","4","Norwegian - Wh","yes",20.5803985595703,20.2709846496582,0.309413909912109,0.0701305731331954,"LSTM"
6,"gap","4","Norwegian - RC","no",19.668377161026,19.8961589336395,-0.227781772613525,0.142880999761816,"LSTM"
6,"gap","4","Norwegian - RC","yes",20.6633415222168,20.4456686973572,0.217672824859619,0.0899742119306103,"LSTM"
6,"gap","5","English - Wh","no",17.1350159645081,19.7894186973572,-2.65440273284912,0.192303835808198,"LSTM"
6,"gap","5","English - Wh","yes",20.6362686157227,20.5789976119995,0.0572710037231445,0.0427869845602112,"LSTM"
6,"gap","5","Norwegian - Wh","no",19.9314143657684,19.4056119918823,0.525802373886108,0.137606148500858,"LSTM"
6,"gap","5","Norwegian - Wh","yes",20.4015662670135,20.3109922409058,0.0905740261077881,0.057609619328383,"LSTM"
6,"gap","5","Norwegian - RC","no",19.7625586986542,19.6439747810364,0.118583917617798,0.132219882337118,"LSTM"
6,"gap","5","Norwegian - RC","yes",20.5818843841553,20.4246964454651,0.157187938690186,0.055549790278767,"LSTM"
7,"gap","1","English - Wh","no",13.7673964500427,16.8315505981445,-3.06415414810181,0.209931293704847,"LSTM"
7,"gap","1","English - Wh","yes",13.7673964500427,16.8315505981445,-3.06415414810181,0.210468666124764,"LSTM"
7,"gap","1","Norwegian - Wh","no",12.9408240318298,13.3921484947205,-0.451324462890623,0.260817742759178,"LSTM"
7,"gap","1","Norwegian - Wh","yes",12.9408240318298,13.3921484947205,-0.451324462890623,0.264852230120335,"LSTM"
7,"gap","1","Norwegian - RC","no",12.9789571762085,14.5414381027222,-1.56248092651367,0.245091678074621,"LSTM"
7,"gap","1","Norwegian - RC","yes",12.9789571762085,14.5414381027222,-1.56248092651367,0.230341353669223,"LSTM"
7,"gap","2","English - Wh","no",13.8963074684143,16.4429130554199,-2.54660558700562,0.199663383617035,"LSTM"
7,"gap","2","English - Wh","yes",16.4140248298645,16.3638186454773,0.050206184387207,0.143394285039824,"LSTM"
7,"gap","2","Norwegian - Wh","no",13.0951020717621,13.3801894187927,-0.28508734703064,0.233485002481947,"LSTM"
7,"gap","2","Norwegian - Wh","yes",13.0314450263977,14.2469816207886,-1.21553659439087,0.14865774102043,"LSTM"
7,"gap","2","Norwegian - RC","no",13.7452921867371,14.196099281311,-0.450807094573975,0.200782178824345,"LSTM"
7,"gap","2","Norwegian - RC","yes",13.6313395500183,14.6874237060547,-1.05608415603638,0.160202364953972,"LSTM"
7,"gap","3","English - Wh","no",14.0222516059875,16.4983077049255,-2.47605609893799,0.18689826373188,"LSTM"
7,"gap","3","English - Wh","yes",16.5201416015625,16.3932518959045,0.126889705657959,0.0485816545893459,"LSTM"
7,"gap","3","Norwegian - Wh","no",13.8814582824707,13.1564412117004,0.725017070770264,0.172745564779068,"LSTM"
7,"gap","3","Norwegian - Wh","yes",13.9843459129333,14.3874139785767,-0.403068065643311,0.102290040137633,"LSTM"
7,"gap","3","Norwegian - RC","no",13.9990997314453,13.8582701683044,0.140829563140869,0.159147750836025,"LSTM"
7,"gap","3","Norwegian - RC","yes",15.1346716880798,14.6134967803955,0.521174907684326,0.13841063354287,"LSTM"
7,"gap","4","English - Wh","no",14.1617665290833,16.9795713424683,-2.81780481338501,0.187159167170214,"LSTM"
7,"gap","4","English - Wh","yes",16.9222359657288,16.945728302002,-0.0234923362731934,0.0437236795759158,"LSTM"
7,"gap","4","Norwegian - Wh","no",13.0881233215332,13.0048155784607,0.0833077430725098,0.141442928658453,"LSTM"
7,"gap","4","Norwegian - Wh","yes",13.7352709770203,13.970175743103,-0.234904766082764,0.0701305731331954,"LSTM"
7,"gap","4","Norwegian - RC","no",13.5193700790405,13.2747831344604,0.244586944580078,0.142880999761816,"LSTM"
7,"gap","4","Norwegian - RC","yes",14.5954117774963,14.4148530960083,0.180558681488037,0.0899742119306103,"LSTM"
7,"gap","5","English - Wh","no",13.8611364364624,16.6697592735291,-2.80862283706665,0.192303835808198,"LSTM"
7,"gap","5","English - Wh","yes",16.8677773475647,16.8675985336304,0.000178813934326172,0.0427869845602112,"LSTM"
7,"gap","5","Norwegian - Wh","no",12.6624779701233,13.0136709213257,-0.351192951202393,0.137606148500858,"LSTM"
7,"gap","5","Norwegian - Wh","yes",13.8833208084106,13.876410484314,0.00691032409667969,0.057609619328383,"LSTM"
7,"gap","5","Norwegian - RC","no",13.6125845909119,13.5441589355469,0.0684256553649902,0.132219882337118,"LSTM"
7,"gap","5","Norwegian - RC","yes",14.6962852478027,14.4222621917725,0.274023056030273,0.055549790278767,"LSTM"
8,"gap","1","English - Wh","no",20.6216602325439,21.3045234680176,-0.682863235473633,0.209931293704847,"LSTM"
8,"gap","1","English - Wh","yes",20.6216602325439,21.3045234680176,-0.682863235473633,0.210468666124764,"LSTM"
8,"gap","1","Norwegian - Wh","no",18.1701374053955,22.2599020004272,-4.08976459503174,0.260817742759178,"LSTM"
8,"gap","1","Norwegian - Wh","yes",18.1701374053955,22.2599020004272,-4.08976459503174,0.264852230120335,"LSTM"
8,"gap","1","Norwegian - RC","no",19.8185443878174,24.3838300704956,-4.56528568267822,0.245091678074621,"LSTM"
8,"gap","1","Norwegian - RC","yes",19.8185443878174,24.3838300704956,-4.56528568267822,0.230341353669223,"LSTM"
8,"gap","2","English - Wh","no",19.1232585906982,20.7924671173096,-1.66920852661133,0.199663383617035,"LSTM"
8,"gap","2","English - Wh","yes",20.9623517990112,21.4563817977905,-0.494029998779297,0.143394285039824,"LSTM"
8,"gap","2","Norwegian - Wh","no",19.0543966293335,21.0190563201904,-1.96465969085693,0.233485002481947,"LSTM"
8,"gap","2","Norwegian - Wh","yes",20.5871024131775,21.7150897979736,-1.12798738479614,0.14865774102043,"LSTM"
8,"gap","2","Norwegian - RC","no",19.6959238052368,21.9852824211121,-2.28935861587524,0.200782178824345,"LSTM"
8,"gap","2","Norwegian - RC","yes",22.4221639633179,22.8869953155518,-0.464831352233887,0.160202364953972,"LSTM"
8,"gap","3","English - Wh","no",17.8210000991821,19.9913940429688,-2.17039394378662,0.18689826373188,"LSTM"
8,"gap","3","English - Wh","yes",20.1281566619873,21.0268888473511,-0.89873218536377,0.0485816545893459,"LSTM"
8,"gap","3","Norwegian - Wh","no",18.9326286315918,20.2128534317017,-1.28022480010986,0.172745564779068,"LSTM"
8,"gap","3","Norwegian - Wh","yes",20.1978216171265,20.6885976791382,-0.490776062011719,0.102290040137633,"LSTM"
8,"gap","3","Norwegian - RC","no",18.5227971076965,21.4414625167847,-2.91866540908813,0.159147750836025,"LSTM"
8,"gap","3","Norwegian - RC","yes",21.7256245613098,22.131383895874,-0.405759334564209,0.13841063354287,"LSTM"
8,"gap","4","English - Wh","no",19.1403965950012,20.5210647583008,-1.38066816329956,0.187159167170214,"LSTM"
8,"gap","4","English - Wh","yes",21.1463832855225,21.2862243652344,-0.139841079711914,0.0437236795759158,"LSTM"
8,"gap","4","Norwegian - Wh","no",17.7611179351807,19.6565270423889,-1.89540910720825,0.141442928658453,"LSTM"
8,"gap","4","Norwegian - Wh","yes",20.3628978729248,20.1478505134583,0.215047359466553,0.0701305731331954,"LSTM"
8,"gap","4","Norwegian - RC","no",18.3361892700195,20.33216381073,-1.99597454071045,0.142880999761816,"LSTM"
8,"gap","4","Norwegian - RC","yes",21.0368118286133,20.8321962356567,0.204615592956543,0.0899742119306103,"LSTM"
8,"gap","5","English - Wh","no",19.4335885047913,20.5661926269531,-1.13260412216187,0.192303835808198,"LSTM"
8,"gap","5","English - Wh","yes",21.4253253936768,21.3290767669678,0.0962486267089844,0.0427869845602112,"LSTM"
8,"gap","5","Norwegian - Wh","no",18.2635736465454,19.8068771362305,-1.54330348968506,0.137606148500858,"LSTM"
8,"gap","5","Norwegian - Wh","yes",20.2044849395752,20.1710352897644,0.033449649810791,0.057609619328383,"LSTM"
8,"gap","5","Norwegian - RC","no",18.4549198150635,20.3952379226685,-1.94031810760498,0.132219882337118,"LSTM"
8,"gap","5","Norwegian - RC","yes",20.7976036071777,20.8126983642578,-0.0150947570800781,0.055549790278767,"LSTM"
9,"gap","1","English - Wh","no",10.303494155407,15.2483049631119,-4.94481080770493,0.209931293704847,"LSTM"
9,"gap","1","English - Wh","yes",10.303494155407,15.2483049631119,-4.94481080770493,0.210468666124764,"LSTM"
9,"gap","1","Norwegian - Wh","no",11.7871031761169,18.3268251419067,-6.5397219657898,0.260817742759178,"LSTM"
9,"gap","1","Norwegian - Wh","yes",11.7871031761169,18.3268251419067,-6.5397219657898,0.264852230120335,"LSTM"
9,"gap","1","Norwegian - RC","no",14.75,17.9930324554443,-3.24303245544434,0.245091678074621,"LSTM"
9,"gap","1","Norwegian - RC","yes",14.75,17.9930324554443,-3.24303245544434,0.230341353669223,"LSTM"
9,"gap","2","English - Wh","no",11.0519264340401,15.8537681102753,-4.8018416762352,0.199663383617035,"LSTM"
9,"gap","2","English - Wh","yes",11.255002617836,15.7813149094582,-4.52631229162216,0.143394285039824,"LSTM"
9,"gap","2","Norwegian - Wh","no",13.0613484382629,18.2297515869141,-5.16840314865112,0.233485002481947,"LSTM"
9,"gap","2","Norwegian - Wh","yes",13.6045513153076,18.296856880188,-4.69230556488037,0.14865774102043,"LSTM"
9,"gap","2","Norwegian - RC","no",14.3827199935913,17.9647588729858,-3.58203887939453,0.200782178824345,"LSTM"
9,"gap","2","Norwegian - RC","yes",18.4197616577148,18.2633228302002,0.156438827514648,0.160202364953972,"LSTM"
9,"gap","3","English - Wh","no",15.8564497828484,16.1694401502609,-0.312990367412567,0.18689826373188,"LSTM"
9,"gap","3","English - Wh","yes",16.2120563983917,16.0134943127632,0.19856208562851,0.0485816545893459,"LSTM"
9,"gap","3","Norwegian - Wh","no",13.3200950622559,18.336727142334,-5.01663208007812,0.172745564779068,"LSTM"
9,"gap","3","Norwegian - Wh","yes",17.5511045455933,18.7046413421631,-1.15353679656983,0.102290040137633,"LSTM"
9,"gap","3","Norwegian - RC","no",15.4627318382263,18.0250520706177,-2.56232023239136,0.159147750836025,"LSTM"
9,"gap","3","Norwegian - RC","yes",18.7405223846436,18.5632543563843,0.177268028259277,0.13841063354287,"LSTM"
9,"gap","4","English - Wh","no",16.1046764850616,16.5176892876625,-0.413012802600861,0.187159167170214,"LSTM"
9,"gap","4","English - Wh","yes",16.1684616208076,16.1708435416222,-0.00238192081451416,0.0437236795759158,"LSTM"
9,"gap","4","Norwegian - Wh","no",13.1505794525146,17.9403762817383,-4.78979682922363,0.141442928658453,"LSTM"
9,"gap","4","Norwegian - Wh","yes",18.5979480743408,18.4862213134766,0.111726760864258,0.0701305731331954,"LSTM"
9,"gap","4","Norwegian - RC","no",14.0523285865784,17.609622001648,-3.55729341506958,0.142880999761816,"LSTM"
9,"gap","4","Norwegian - RC","yes",18.7722845077515,18.3582344055176,0.414050102233887,0.0899742119306103,"LSTM"
9,"gap","5","English - Wh","no",16.8449370265007,16.9701472520828,-0.125210225582123,0.192303835808198,"LSTM"
9,"gap","5","English - Wh","yes",16.392605483532,16.4621605873108,-0.0695551037788391,0.0427869845602112,"LSTM"
