"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
8,"no-gap","subject control",-0.5,4.97679615020752,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"no-gap","embed. control",-0.5,1.62650918960571,0.171773030837311,"Wh","English","English - Wh","LSTM"
8,"no-gap","embed. control",-0.5,1.85027408599854,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
8,"no-gap","embed. control",-0.5,3.85425281524658,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"gap","subject island",0.5,-1.21793651580811,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"gap","subject island",0.5,-1.10299396514893,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
8,"gap","subject island",0.5,0.466449737548828,0.120461800418648,"Wh","English","English - Wh","LSTM"
8,"gap","subject control",0.5,-6.07708549499512,0.187842512880701,"Wh","English","English - Wh","LSTM"
8,"gap","subject control",0.5,-5.56785154342651,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
8,"gap","subject control",0.5,-4.61901664733887,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"gap","embed. control",0.5,-4.64557361602783,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
8,"gap","embed. control",0.5,-4.12996387481689,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
8,"gap","embed. control",0.5,-2.17024517059327,0.171773030837311,"Wh","English","English - Wh","LSTM"
9,"no-gap","subject island",-0.5,-0.47861009836197,0.120461800418648,"Wh","English","English - Wh","LSTM"
9,"no-gap","subject island",-0.5,1.39373397827148,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
9,"no-gap","subject island",-0.5,2.71286773681641,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
9,"no-gap","subject control",-0.5,1.39812004566193,0.187842512880701,"Wh","English","English - Wh","LSTM"
9,"no-gap","subject control",-0.5,3.8995304107666,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
9,"no-gap","subject control",-0.5,4.53975582122803,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
9,"no-gap","embed. control",-0.5,1.53760623931885,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
9,"no-gap","embed. control",-0.5,1.55868530273438,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
9,"no-gap","embed. control",-0.5,2.14654874801636,0.171773030837311,"Wh","English","English - Wh","LSTM"
9,"gap","subject island",0.5,-2.17663669586182,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
9,"gap","subject island",0.5,-1.26423072814941,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
9,"gap","subject island",0.5,0.948218107223511,0.120461800418648,"Wh","English","English - Wh","LSTM"
9,"gap","subject control",0.5,-7.7084436416626,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
9,"gap","subject control",0.5,-6.25608420372009,0.187842512880701,"Wh","English","English - Wh","LSTM"
9,"gap","subject control",0.5,-4.10017013549805,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
9,"gap","embed. control",0.5,-2.64760160446167,0.171773030837311,"Wh","English","English - Wh","LSTM"
9,"gap","embed. control",0.5,-1.89781188964844,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
9,"gap","embed. control",0.5,0.381654739379883,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
10,"no-gap","subject island",-0.5,-1.13259506225586,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
10,"no-gap","subject island",-0.5,-1.00026774406433,0.120461800418648,"Wh","English","English - Wh","LSTM"
10,"no-gap","subject island",-0.5,0.509546279907227,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
10,"no-gap","subject control",-0.5,2.20724821090698,0.187842512880701,"Wh","English","English - Wh","LSTM"
10,"no-gap","subject control",-0.5,3.14620685577393,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
10,"no-gap","subject control",-0.5,5.900559425354,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
10,"no-gap","embed. control",-0.5,0.650710105895996,0.143383376279712,"RC","Norwegian","Norwegian - RC","LSTM"
10,"no-gap","embed. control",-0.5,0.921875,0.156388746490002,"Wh","Norwegian","Norwegian - Wh","LSTM"
10,"no-gap","embed. control",-0.5,3.64389896392822,0.171773030837311,"Wh","English","English - Wh","LSTM"
10,"gap","subject island",0.5,-0.784811973571776,0.120461800418648,"Wh","English","English - Wh","LSTM"
10,"gap","subject island",0.5,-0.267316818237305,0.0939624431323988,"RC","Norwegian","Norwegian - RC","LSTM"
10,"gap","subject island",0.5,-0.0628976821899414,0.124656637885234,"Wh","Norwegian","Norwegian - Wh","LSTM"
10,"gap","subject control",0.5,-5.89054107666016,0.124998618372355,"RC","Norwegian","Norwegian - RC","LSTM"
10,"gap","subject control",0.5,-5.84111833572388,0.143884123381727,"Wh","Norwegian","Norwegian - Wh","LSTM"
